📡  央视频道,#genre#
CCTV高尔夫网球,http://summer-xa.icopylock.com:8888/udp/239.111.205.73:5140

CCTV第一剧场,http://www.erbao1981.top:8188/udp/239.76.247.49:1234
CCTV风云剧场,http://www.erbao1981.top:8188/udp/239.76.247.50:1234
CCTV风云音乐,http://www.erbao1981.top:8188/udp/239.76.247.51:1234
CCTV风云足球,http://www.erbao1981.top:8188/udp/239.76.247.52:1234
CCTV怀旧剧场,http://www.erbao1981.top:8188/udp/239.76.247.53:1234
CCTV女性时尚,http://www.erbao1981.top:8188/udp/239.76.247.55:1234
CCTV央视文化精品,http://www.erbao1981.top:8188/udp/239.76.247.56:1234
CCTV世界地理,http://www.erbao1981.top:8188/udp/239.76.247.57:1234
CCTV央视台球,http://www.erbao1981.top:8188/udp/239.76.247.58:1234
CCTV兵器科技,http://www.erbao1981.top:8188/udp/239.76.247.59:1234
CCTV电视指南,http://www.erbao1981.top:8188/udp/239.76.247.61:1234
CCTV高尔夫网球,http://www.erbao1981.top:8188/udp/239.76.247.62:1234

CCTV兵器科技,http://cdn.jdshipin.com:8880/ysp.php?id=bqkj
CCTV第一剧场,http://cdn.jdshipin.com:8880/ysp.php?id=dyjc
CCTV怀旧剧场,http://cdn.jdshipin.com:8880/ysp.php?id=hjjc
CCTV风云剧场,http://cdn.jdshipin.com:8880/ysp.php?id=fyjc
CCTV风云音乐,http://cdn.jdshipin.com:8880/ysp.php?id=fyyy
CCTV风云足球,http://cdn.jdshipin.com:8880/ysp.php?id=fyzq
CCTV电视指南,http://cdn.jdshipin.com:8880/ysp.php?id=dszn
CCTV女性时尚,http://cdn.jdshipin.com:8880/ysp.php?id=nxss
CCTV央视文化精品,http://cdn.jdshipin.com:8880/ysp.php?id=whjp
CCTV世界地理,http://cdn.jdshipin.com:8880/ysp.php?id=sjdl
CCTV央视台球,http://cdn.jdshipin.com:8880/ysp.php?id=ystq
CCTV卫生健康,http://cdn.jdshipin.com:8880/ysp.php?id=wsjk
CCTV高尔夫网球,http://cdn.jdshipin.com:8880/ysp.php?id=gefwq

CCTV电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
CCTV第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
CCTV怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
CCTV兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
CCTV世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
CCTV女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
CCTV风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
CCTV央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CCTV高尔夫网球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
CCTV央视文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8

CCTV电视指南,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002545/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV第一剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002498/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV怀旧剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002495/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV兵器科技,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002515/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV世界地理,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002485/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV女性时尚,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002475/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV风云足球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002499/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV风云剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002505/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV风云音乐,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002525/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV央视台球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002496/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV高尔夫网球,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002497/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV央视文化精品,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002535/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CETV1,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001063/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV2,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001064/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV4,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001308/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8

CETV1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001020/index.m3u8
CETV2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001226/index.m3u8
CETV4,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001348/index.m3u8


CCTV移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8

📡  卫视频道,#genre#

湖南卫视,http://live.nctv.top/888/bestv.php?id=hunws
江西卫视,http://live.nctv.top/888/bestv.php?id=jxws
江苏卫视,http://live.nctv.top/888/bestv.php?id=jsws
浙江卫视,http://live.nctv.top/888/bestv.php?id=zjws
东南卫视,http://live.nctv.top/888/bestv.php?id=dnws
北京卫视,http://live.nctv.top/888/bestv.php?id=bjws
东方卫视,http://live.nctv.top/888/bestv.php?id=dfws
广东卫视,http://live.nctv.top/888/bestv.php?id=gdws
深圳卫视,http://live.nctv.top/888/bestv.php?id=szws
天津卫视,http://live.nctv.top/888/bestv.php?id=tjws
重庆卫视,http://live.nctv.top/888/bestv.php?id=cqws
黑龙江卫视,http://live.nctv.top/888/bestv.php?id=hljws
吉林卫视,http://live.nctv.top/888/bestv.php?id=jlws
辽宁卫视,http://live.nctv.top/888/bestv.php?id=lnws
内蒙古卫视,http://live.nctv.top/888/bestv.php?id=nmws
宁夏卫视  ,http://live.nctv.top/888/bestv.php?id=nxws
甘肃卫视,http://live.nctv.top/888/bestv.php?id=gsws
青海卫视,http://live.nctv.top/888/bestv.php?id=qhws
陕西卫视,http://live.nctv.top/888/bestv.php?id=sxws
河北卫视,http://live.nctv.top/888/bestv.php?id=hbws
山西卫视,http://live.nctv.top/888/bestv.php?id=sxiws
山东卫视,http://live.nctv.top/888/bestv.php?id=sdws
安徽卫视,http://live.nctv.top/888/bestv.php?id=ahws
河南卫视,http://live.nctv.top/888/bestv.php?id=hnws
湖北卫视,http://live.nctv.top/888/bestv.php?id=hubws
厦门卫视,http://live.nctv.top/888/bestv.php?id=xmws
海峡卫视,http://live.nctv.top/888/bestv.php?id=hxws
广西卫视,http://live.nctv.top/888/bestv.php?id=gxws
云南卫视,http://live.nctv.top/888/bestv.php?id=ynws
贵州卫视,http://live.nctv.top/888/bestv.php?id=gzws
四川卫视,http://live.nctv.top/888/bestv.php?id=scws
海南卫视,http://live.nctv.top/888/bestv.php?id=hinws
康巴卫视,http://live.nctv.top/888/bestv.php?id=kbws
新疆卫视,http://live.nctv.top/888/bestv.php?id=xjws
兵团卫视,http://live.nctv.top/888/bestv.php?id=btws
西藏卫视,http://live.nctv.top/888/bestv.php?id=xzws
三沙卫视,http://live.nctv.top/888/bestv.php?id=ssws

湖南卫视,http://live.nctv.top/888/ysp.php?id=hunws
浙江卫视,http://live.nctv.top/888/ysp.php?id=zjws
江苏卫视,http://live.nctv.top/888/ysp.php?id=jsws
北京卫视,http://live.nctv.top/888/ysp.php?id=bjws
东方卫视,http://live.nctv.top/888/ysp.php?id=dfws
江西卫视,http://live.nctv.top/888/ysp.php?id=jxws
广东卫视,http://live.nctv.top/888/ysp.php?id=gdws
安徽卫视,http://live.nctv.top/888/ysp.php?id=ahws
天津卫视,http://live.nctv.top/888/ysp.php?id=tjws
河南卫视,http://live.nctv.top/888/ysp.php?id=hnws
湖北卫视,http://live.nctv.top/888/ysp.php?id=hubws
广西卫视,http://live.nctv.top/888/ysp.php?id=gxws
四川卫视,http://live.nctv.top/888/ysp.php?id=scws
重庆卫视,http://live.nctv.top/888/ysp.php?id=cqws
黑龙江卫视,http://live.nctv.top/888/ysp.php?id=hljws
辽宁卫视,http://live.nctv.top/888/ysp.php?id=lnws
河北卫视,http://live.nctv.top/888/ysp.php?id=hbws
贵州卫视,http://live.nctv.top/888/ysp.php?id=gzws
东南卫视,http://live.nctv.top/888/ysp.php?id=dnws
新疆卫视,http://live.nctv.top/888/ysp.php?id=xjws
山东卫视,http://live.nctv.top/888/ysp.php?id=sdws

湖南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225697/iptv8039.smil
湖南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225697/iptv8039.smil
浙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
浙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
东方卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
东方卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
北京卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225546/iptv51912.smil
北京卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225546/iptv51912.smil
深圳卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
深圳卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
江苏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
江苏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
东南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226677/51176347.smil
四川卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226693/51813384.smil
天津卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226652/46098366.smil
天津卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226622/51176344.smil
安徽卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226622/51176344.smil
山东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
广东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226954/71778425.smil
广西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226954/71778425.smil
河北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226821/59781859.smil
河北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226821/59781859.smil
河南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226842/59814787.smil
河南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226842/59814787.smil
海南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226933/70442779.smil
海南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226933/70442779.smil
云南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226937/72640386.smil
云南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226937/72640386.smil
湖北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖北卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
贵州卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226833/59814738.smil
贵州卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226833/59814738.smil
辽宁卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226649/46098370.smil
辽宁卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226649/46098370.smil
重庆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226638/51813388.smil
重庆卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226638/51813388.smil
黑龙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
黑龙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
吉林卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226831/59814731.smil
吉林卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226831/59814731.smil
厦门卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226982/85722609.smil
青海卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225589/iptv7985.smil
青海卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225589/iptv7985.smil
西藏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225570/iptv101725.smil
西藏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225570/iptv101725.smil
新疆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225550/iptv61197.smil
新疆卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225550/iptv61197.smil?
甘肃卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221227039/87447727.smil
甘肃卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225749/iptv101672.smil
内蒙古卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225591/iptv7986.smil
内蒙古卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225591/iptv7986.smil
宁夏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225747/iptv101619.smil
宁夏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225747/iptv101619.smil
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8
山西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225551/iptv7966.smil
山西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225551/iptv7966.smil
陕西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225755/iptv101726.smil
陕西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225755/iptv101726.smil
兵团卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225753/iptv101723.smil
兵团卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225753/iptv101723.smil
三沙卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226984/85722645.smil

湖南卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227037/10000100000000060000000000570888_0.smil
浙江卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227038/10000100000000060000000000570895_0.smil
江苏卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227235/10000100000000060000000000680027_0.smil
东方卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227230/10000100000000060000000000680053_0.smil
北京卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227227/10000100000000060000000000680075_0.smil
广东卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227047/10000100000000060000000000571122_0.smil
深圳卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227228/10000100000000060000000000680074_0.smil
湖北卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227049/10000100000000060000000000571124_0.smil
天津卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227232/10000100000000060000000000680050_0.smil
山东卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227106/10000100000000060000000000679764_0.smil
东南卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227050/10000100000000060000000000571125_0.smil
重庆卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227041/10000100000000060000000000570949_0.smil
四川卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227233/10000100000000060000000000680028_0.smil

辽宁卫视,http://live.nctv.top/888/bfgd.php?id=058
江苏卫视,http://live.nctv.top/888/bfgd.php?id=085
天津卫视,http://live.nctv.top/888/bfgd.php?id=084
湖南卫视,http://live.nctv.top/888/bfgd.php?id=086
北京卫视,http://live.nctv.top/888/bfgd.php?id=083
黑龙江卫视,http://live.nctv.top/888/bfgd.php?id=095
广东卫视,http://live.nctv.top/888/bfgd.php?id=092
东方卫视,http://live.nctv.top/888/bfgd.php?id=093
浙江卫视,http://live.nctv.top/888/bfgd.php?id=094
吉林卫视,http://live.nctv.top/888/bfgd.php?id=097
安徽卫视,http://live.nctv.top/888/bfgd.php?id=096
江西卫视,http://live.nctv.top/888/bfgd.php?id=098
山东卫视,http://live.nctv.top/888/bfgd.php?id=099
贵州卫视,http://live.nctv.top/888/bfgd.php?id=101
深圳卫视,http://live.nctv.top/888/bfgd.php?id=100
湖北卫视,http://live.nctv.top/888/bfgd.php?id=102
四川卫视,http://live.nctv.top/888/bfgd.php?id=103
河南卫视,http://live.nctv.top/888/bfgd.php?id=104
重庆卫视,http://live.nctv.top/888/bfgd.php?id=107
山西卫视,http://live.nctv.top/888/bfgd.php?id=109
河北卫视,http://live.nctv.top/888/bfgd.php?id=108
河南卫视,http://live.nctv.top/888/bfgd.php?id=339
海南卫视,http://live.nctv.top/888/bfgd.php?id=473
云南卫视,http://live.nctv.top/888/bfgd.php?id=482
东南卫视,http://live.nctv.top/888/bfgd.php?id=483
陕西卫视,http://live.nctv.top/888/bfgd.php?id=512
青海卫视,http://live.nctv.top/888/bfgd.php?id=111
内蒙古卫视,http://live.nctv.top/888/bfgd.php?id=110
广西卫视,http://live.nctv.top/888/bfgd.php?id=116
云南卫视,http://live.nctv.top/888/bfgd.php?id=115
宁夏卫视,http://live.nctv.top/888/bfgd.php?id=118
陕西卫视,http://live.nctv.top/888/bfgd.php?id=114
延边卫视,http://live.nctv.top/888/bfgd.php?id=117
甘肃卫视,http://live.nctv.top/888/bfgd.php?id=119
西藏卫视,http://live.nctv.top/888/bfgd.php?id=121
农林卫视,http://live.nctv.top/888/bfgd.php?id=122
兵团卫视,http://live.nctv.top/888/bfgd.php?id=124

湖南卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296203.m3u8
江西卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
北京卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000272103.m3u8
东方卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292403.m3u8
江苏卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295603.m3u8
浙江卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295503.m3u8
东南卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
广东卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292703.m3u8
深圳卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292203.m3u8
天津卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2019927003.m3u8
重庆卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
黑龙江卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
辽宁卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
河北卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
山东卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
安徽卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
河南卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
湖北卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
广西卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
贵州卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
四川卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
新疆卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2019927403.m3u8
海南卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
兵团卫视,http://183.204.13.13/1.v.smtcdns.net/mobilelive-ds.ysp.cctv.cn/ysp/2022606701.m3u8

湖南卫视,http://116.128.243.121:9901/tsfile/live/0128_1.m3u8
浙江卫视,http://116.128.243.121:9901/tsfile/live/0124_1.m3u8
东方卫视,http://116.128.243.121:9901/tsfile/live/0107_1.m3u8
江苏卫视,http://116.128.243.121:9901/tsfile/live/0127_1.m3u8
北京卫视,http://116.128.243.121:9901/tsfile/live/0122_1.m3u8
海南卫视,http://116.128.243.121:9901/tsfile/live/0114_1.m3u8
河北卫视,http://116.128.243.121:9901/tsfile/live/0117_1.m3u8
辽宁卫视,http://116.128.243.121:9901/tsfile/live/0121_1.m3u8
四川卫视,http://116.128.243.121:9901/tsfile/live/0123_1.m3u8
广东卫视,http://116.128.243.121:9901/tsfile/live/0125_1.m3u8
深圳卫视,http://116.128.243.121:9901/tsfile/live/0126_1.m3u8
山东卫视,http://116.128.243.121:9901/tsfile/live/0131_1.m3u8
安徽卫视,http://116.128.243.121:9901/tsfile/live/0130_1.m3u8
湖北卫视,http://116.128.243.121:9901/tsfile/live/0132_1.m3u8
天津卫视,http://116.128.243.121:9901/tsfile/live/0135_1.m3u8
